X,Y,status_id,user_name,localization,place,tweet,time
110.484447,-7.7520756,"1336919247214292992",berasmartani,"Prambanan, Jogjakarta","Kalasan, Indonesia, Indonesia","Ngobrol warung kopi saat Prambanan gerimis barengan si Mbah, seorang petani telang. Enough is enough. Bisakah kita menemukan titik itu agar hidup lestari terjadi. 

#warungkopi 
#kopioemahmartani 
#bungatelangjogja https://t.co/fdbGSMtcTB",2020/12/10 06:22:41
110.41119754,-7.75462505,"1336921703482535936",OmahSablon,"Jl. Tambak seni 20, Yogyakarta","Depok, Indonesia, Indonesia",Just posted a photo @ Bluegrandie Omah Sablon https://t.co/9SHT679mYz,2020/12/10 06:32:27
110.41119754,-7.75462505,"1336921854431404034",OmahSablon,"Jl. Tambak seni 20, Yogyakarta","Depok, Indonesia, Indonesia",Just posted a photo @ Bluegrandie Omah Sablon https://t.co/xR1HSP1P9F,2020/12/10 06:33:03
110.37886643,-7.730745,"1336923565447213058",GSbodyrepair,,"Ngaglik, Indonesia, Indonesia","Salah satu alur kerja body repair yaitu melalui tahap match &amp; mixing color . Yaitu dilakukan dengan sistem computerized untuk hasil maksimal dan meminimalisir terjadinya belang 👌😘 @ GRAND STAR Body Repair https://t.co/90J1gOw7AO",2020/12/10 06:39:51
110.3269717,-7.7830315,"1336927020815503360",lusi_ujiani,الإنذونيسيۃ,"Gamping, Indonesia, Indonesia",Dewean wae penak koyo ngene kok 😊 https://t.co/uXnAEp8AcK,2020/12/10 06:53:35
110.41068,-7.753364,"1336928063972511746",SpaPutriKedaton,Yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Putri Kedaton https://t.co/JDiPoCCW0Q,2020/12/10 06:57:44
110.40069302,-7.77771989,"1336933843585130496",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/FxvXCGAEY5,2020/12/10 07:20:41
110.40069302,-7.77771989,"1336934307156389888",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/En3Lojyftq,2020/12/10 07:22:32
110.3787613,-7.7308385,"1336944316430897158",GSbodyrepair,,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ Grand Star https://t.co/PojiE7kOan,2020/12/10 08:02:18
110.352264,-7.7025895,"1336952175155560451",setyansll,"Kota Yogyakarta, Yogyakarta","Sleman, Indonesia, Indonesia","Menu hajatan ayam bakar
#jogjaculinary 
#jogjakarta 
#cateringsekolahan 
#exploresleman 
#slemanreceh 
#slemanhitz_ 
#oleholehyogya 
#cateringyogyamurah 
#cateringnikahan 
#hajatanjogja @ Pt BISA Catering https://t.co/a6Nh9O7HRh",2020/12/10 08:33:32
110.39842155,-7.77411685,"1336955234271289344",WarkopHippies,"jl.Cendrawasih, Pringwulung YK","Depok, Indonesia, Indonesia","“MAD KING” adalah solusi saat selera tidak sesuai dengan salary. Wkwkwk
Stay high, stay safe, stay chill, and stay warm.
Ingat! bermimpilah setinggi langit, asalkan langitnya masih kelihatan.
#udahnganu? #warkophippies https://t.co/EllGJAV0Xj",2020/12/10 08:45:41
110.45848,-7.78928667,"1336961262731874305",appleshead_41,"DKI Jakarta, Indonesia","Berbah, Indonesia, Indonesia",Baru saja mengirim foto @ 0 Km Malioboro Yogyakarta https://t.co/XTZDAtz6zG,2020/12/10 09:09:39
110.45848,-7.78928667,"1336961451857219584",appleshead_41,"DKI Jakarta, Indonesia","Berbah, Indonesia, Indonesia",Baru saja mengirim foto @ 0 Km Malioboro Yogyakarta https://t.co/Ak33Cbq2lg,2020/12/10 09:10:24
110.4047657,-7.7496679,"1336962008638341120",ari_rafia,surabaya.indonesia,"Depok, Indonesia, Indonesia","Baru saja mengirim foto @ Jalan Raya Jogja Ngawi ""mira"" https://t.co/q27vvzEYdh",2020/12/10 09:12:37
110.3375947,-7.68425,"1336976659539345410",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia",".
Menikmati segelas kopi dari Pulau Dewata pada saat gerimis di sebuah sore yang memetang.

Terimakasih adikku @putu_artati untuk kopi bali yang nikmat ini.

#kopi #kopisore #kopihitam #kopihitampahit #penikmatkopi https://t.co/cFNjl8WwTz",2020/12/10 10:10:50
110.40038019,-7.77760273,"1336979346775543808",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/YXkg683BJp,2020/12/10 10:21:30
110.39706,-7.7583,"1336988178205601796",arthatransport,Yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim video @ Pantai Siung Gunungkidul https://t.co/6Ch1F4w7YI,2020/12/10 10:56:36
110.42654833,-7.64000167,"1336996259844947969",binarwulandari,"ÜT: -7.4603853,110.9524777","Pakem, Indonesia, Indonesia",Baru saja mengirim foto @ Agrowisata Bhumi Merapi https://t.co/EYRvnPGZ81,2020/12/10 11:28:43
110.40069302,-7.77771989,"1336997676483813378",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/jUnLXyIoDW,2020/12/10 11:34:20
110.3774929,-7.77137607,"1337006282000089097",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",#UGM dan PERURI Inisiasi Integrasi dan Sinergi #Riset https://t.co/pZ5Hh6aMpe https://t.co/qtegWyjMA1,2020/12/10 12:08:32
110.42654833,-7.64000167,"1337015383522332677",shasa_green,"Serang, Indonesia","Pakem, Indonesia, Indonesia",Keseruan hunting foto bawa 3 baby sekaligus. Ter ❤ @eko_green 😘 #eksha_green @ Agrowisata Bhumi Merapi https://t.co/Bhn1rpz7H3,2020/12/10 12:44:42
110.38281,-7.7770314,"1337018938102788098",iasAremanita,"Tegal, Jawa Tengah","Depok, Indonesia, Indonesia",💜 @ Studio Warna Indonesia https://t.co/MrpnsUakvC,2020/12/10 12:58:50
110.45848,-7.78928667,"1337019775176892417",appleshead_41,"DKI Jakarta, Indonesia","Berbah, Indonesia, Indonesia",Baru saja mengirim foto @ 0 Km Malioboro Yogyakarta https://t.co/ll1P9vDqAh,2020/12/10 13:02:09
110.35288852,-7.72222819,"1337025262513508353",7Masbukhin,Yogyakarta,"Mlati, Indonesia, Indonesia","Nutrisi akhir semester &amp; tahun. @ Asram Edupark https://t.co/mWwteE38vH",2020/12/10 13:23:57
110.27943,-7.7256327,"1337026574206504962",nikmatisyukuri,,"Seyegan, Indonesia, Indonesia","Yaa Rabb jadikan kami dan keturunan kami yang taqwa. Aamiin

Santri Kiyai Munfasir - Serang - Banten
#amalkanrukunislamdgnsungguh2 
#orangberimanpastimasuksurga 
#mayahalalmart @ MAYA Halal Mart https://t.co/ggmloMK4yk",2020/12/10 13:29:10
110.3269717,-7.7830315,"1337029471610707972",lusi_ujiani,الإنذونيسيۃ,"Gamping, Indonesia, Indonesia",Sekarang semakin paham kan kalau orangtua kita semua itu luar biasa,2020/12/10 13:40:41
110.42328358,-7.76391354,"1337039431220539392",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/xGonAmWVa8,2020/12/10 14:20:16
110.42328358,-7.76391354,"1337039691779104768",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/u2RsYoAaBk,2020/12/10 14:21:18
110.42328358,-7.76391354,"1337039792522059778",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/6BJKm9PGgC,2020/12/10 14:21:42
110.42328358,-7.76391354,"1337039913053773827",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/7U29WhM8HE,2020/12/10 14:22:10
110.42328358,-7.76391354,"1337040018536157184",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/FrmLq1GZ6h,2020/12/10 14:22:36
110.42328358,-7.76391354,"1337040113122107393",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/VxORrstgC6,2020/12/10 14:22:58
110.42328358,-7.76391354,"1337040223838998528",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/8MOrq4JM2Z,2020/12/10 14:23:25
110.42328358,-7.76391354,"1337040300544569344",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/zvSoRgNmxz,2020/12/10 14:23:43
110.42328358,-7.76391354,"1337040808042782722",RaraWinarra,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ rarawinarra https://t.co/7ZUobmwVNZ,2020/12/10 14:25:44
110.36298752,-7.7433271,"1337062709670580236",masdebyo,"ÜT: -7.7713567,110.365675","Mlati, Indonesia, Indonesia",Just posted a photo @ Citraweb Solusi Teknologi https://t.co/iegIZgkXar,2020/12/10 15:52:46
110.37822995,-7.76221489,"1337081515507847171",PamungkasAditt,Yogyakarta City ,"Mlati, Indonesia, Indonesia",Efek rumah kaca - Desember ⛈️ @ Blackbone Coffee Yogyakarta https://t.co/3rWmkGIxjx,2020/12/10 17:07:29
110.33746769,-7.76038892,"1337088874544324608",P3EJawa_KLHK,"Kota Yogyakarta, Yogyakarta","Gamping, Indonesia, Indonesia",Just posted a photo @ Pusat Pengendalian Pembangunan Ekoregion Jawa https://t.co/0N3vY8pU9b,2020/12/10 17:36:44
110.27160102,-7.78046833,"1337159991589969920",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/ZS1SkNWNOK",2020/12/10 22:19:19
110.27160102,-7.78046833,"1337160236604469248",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/hNIN6IxVSy",2020/12/10 22:20:18
110.27160102,-7.78046833,"1337160527626309632",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/G9cg4WNnSw",2020/12/10 22:21:27
110.27160102,-7.78046833,"1337160864626073603",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/qOSXNymsUv",2020/12/10 22:22:48
110.27160102,-7.78046833,"1337161039486435328",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/uDmKvIXIuw",2020/12/10 22:23:29
110.27160102,-7.78046833,"1337161176984285184",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/i9Tyjm1nMW",2020/12/10 22:24:02
110.27160102,-7.78046833,"1337161325491879937",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/bYmvpO0f1p",2020/12/10 22:24:37
110.27160102,-7.78046833,"1337161478726705153",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/FQYqsiON4L",2020/12/10 22:25:14
110.27160102,-7.78046833,"1337161626332459010",LailaRe2,Jl. Jlagran Lor No. 35 Jogjaka,"Moyudan, Indonesia, Indonesia","Baru saja mengirim foto @ Unsei collection &amp; Unsei Organizer https://t.co/4V32EOZi93",2020/12/10 22:25:49
110.34430076,-7.76478955,"1337161786492116994",SLMNFNS1976,Sleman-ID,"Gamping, Indonesia, Indonesia","Sebatas merindu!
Balbalan dan segala omong kosongnya.

Kick Out Covid19!!! @ Maguwoharjo Internasional Stadión - Jogjakarta https://t.co/4b6oZGYhtG",2020/12/10 22:26:27
110.44005976,-7.78363351,"1337175098512482305",hadi_wijoyo12,SDA - SBY - NGW - JGJ,"Depok, Indonesia, Indonesia",Just posted a photo @ Jl Solo Km 10 Sorogenen Kalasan Sleman https://t.co/GaQL14KruG,2020/12/10 23:19:21
110.37677012,-7.73695002,"1337175175117336578",elizabethbara,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",".
L I F E I N M O N O

@uploadkompakan
#UploadKompakan
#ukitemwhite_atjeh

#Cafe #CoffeeShop #BlackAndWhite #Monochrome #Interior #Window #AworYard #AworCoffee @ Awor Yard &amp; Coffee https://t.co/NLQFxcvYtN",2020/12/10 23:19:39
110.34770352,-7.76257696,"1337181932677894146",Tatok_Dwi_H,Indonesia,"Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ Omah Oblong Jogja T-Shirt In Art We Trust Jogjakarta https://t.co/i9FnGV5t0C,2020/12/10 23:46:31
110.41007745,-7.65231256,"1337184139452289028",boydoangdeh,Jakarta bali singapore,"Pakem, Indonesia, Indonesia",".
Seperti halnya hidup, penuh  tanjakan, turunan, dan tikungan....
. 
#morningride 
#dahonk3plus 
#dahonexplorer 
#dahonjogjakarta 
#bahagiaitusederhana @ Jalan Boyong Tebonan Pakem https://t.co/PDTuNaHdCX",2020/12/10 23:55:17
110.33030748,-7.79752579,"1337205560060604417",antonyaulia,Jkt Solo Bali and Beside You,"Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ The Amartya Jogjakarta Hotel https://t.co/C4umrj0sEr,2020/12/11 01:20:24
110.38504444,-7.7593289,"1337207464039747588",batikumrah,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Just posted a photo @ BATIK - Hajj, Umrah and Trading https://t.co/3ooypfEJan",2020/12/11 01:27:58
110.3925109,-7.77097886,"1337208218934775809",singgih_oktav,"Huntington Beach, CA","Depok, Indonesia, Indonesia","Pada Jaman e mesti lagi mbatin ""Jigur, akdewe keren banget"" ahaha. @ STM Pembangunan Yogyakarta https://t.co/aQ8qwakNNa",2020/12/11 01:30:58
110.27943,-7.7256327,"1337208469527605248",nikmatisyukuri,,"Seyegan, Indonesia, Indonesia","#amalkanrukunislamdgnsungguh2 
#orangberimanpastimasuksurga 
#mayahalalmart @ MAYA Halal Mart https://t.co/5Co5x1Beo4",2020/12/11 01:31:57
110.41480261,-7.68760435,"1337215062314950656",wisatasleman,"Sleman, Indonesia","Ngemplak, Indonesia, Indonesia",Baru saja mengirim foto @ Universitas Islam Indonesia https://t.co/GlcKBhRp0I,2020/12/11 01:58:09
110.37073374,-7.75242449,"1337219776217800705",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/Bqs3yrSGZt,2020/12/11 02:16:53
110.37073374,-7.75242449,"1337220684133642240",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/ND8uNs99fv,2020/12/11 02:20:30
110.37073374,-7.75242449,"1337221161025998849",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/sY4HTeMA85,2020/12/11 02:22:23
110.34903997,-7.76409888,"1337223418492567552",ANWRserviceAC,"Sleman, Indonesia","Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ Baturan Trihanggo Gamping Sleman https://t.co/YHnEtw9VO5,2020/12/11 02:31:22
110.39361349,-7.73452204,"1337224107671347203",LiburWeekend,,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim foto @ Cafe Brick https://t.co/U1kOWtagAr,2020/12/11 02:34:06
110.40069302,-7.77771989,"1337224817360121858",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/PYKOAc4GME,2020/12/11 02:36:55
110.37073374,-7.75242449,"1337225121694564352",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/hHCtlO8WcF,2020/12/11 02:38:08
110.37073374,-7.75242449,"1337225346903662599",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/tXViCnoNB3,2020/12/11 02:39:01
110.40069302,-7.77771989,"1337225439228669954",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/woumYU3YTD,2020/12/11 02:39:23
110.37073374,-7.75242449,"1337225479955378177",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/3vYxGRr0Ih,2020/12/11 02:39:33
110.37073374,-7.75242449,"1337225789096435714",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/IwH1s34dPX,2020/12/11 02:40:47
110.308727,-7.670593,"1337229998764253184",AdhiEndarto,"Yogyakarta, Indonesia","Tempel, Indonesia, Indonesia",Baru saja mengirim foto @ Jlapan Pondokrejo Tempel Sleman Yogyakarta https://t.co/kKY9IbeXJn,2020/12/11 02:57:30
110.37073374,-7.75242449,"1337230264783818753",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/oWMMa4izlB,2020/12/11 02:58:34
110.37073374,-7.75242449,"1337230363245092864",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/Ec67LTbN5p,2020/12/11 02:58:57
110.37073374,-7.75242449,"1337230660059230210",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/Yir8XBAjAv,2020/12/11 03:00:08
110.37073374,-7.75242449,"1337233323438067713",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/OT3G6GBPNC,2020/12/11 03:10:43
110.37073374,-7.75242449,"1337233719854321664",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/fkzmzEYIbI,2020/12/11 03:12:18
110.37073374,-7.75242449,"1337234152664539136",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/AgyvF1sawG,2020/12/11 03:14:01
110.3375947,-7.68425,"1337235975391547392",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia",Just posted a photo @ Hadeeqa Kebun Sayur https://t.co/fsypMnFGZ5,2020/12/11 03:21:15
110.3882295,-7.7776133,"1337236209840558080",salsabildariin,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",kapan ya bund bisa wisuda lagi👀 @ Universitas Negeri Yogyakarta https://t.co/74oth142uR,2020/12/11 03:22:11
110.37073374,-7.75242449,"1337236277910007811",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/o6msDRSHaf,2020/12/11 03:22:27
110.37073374,-7.75242449,"1337236507770253312",tksahabatrakyat,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Toko Sahabat Rakyat https://t.co/kSbVOexZMT,2020/12/11 03:23:22
110.42054118,-7.75229674,"1337236539848486913",safitridn__,Serang,"Depok, Indonesia, Indonesia",Just posted a photo @ Yogyakarta https://t.co/zzUYw8agJX,2020/12/11 03:23:30
110.36087116,-7.75144972,"1337242858231799808",dennis_pw,Indonesia,"Mlati, Indonesia, Indonesia","Latepost setahun bisa lah ya dimaklumi🤨
Yokkk kapan gass?🍻
.
📷slide 2&amp;3: waktu kelar sidang skripsi @ STMM MMTC Kemkominfo, Yogyakarta https://t.co/4MuQ7yb9kO",2020/12/11 03:48:36
110.36144257,-7.72085787,"1337244069312012289",Joker_Rebelz,Yogyakarta,"Sleman, Indonesia, Indonesia",Baru saja mengirim foto @ Sleman City Hall https://t.co/ljkaEQ25pK,2020/12/11 03:53:25
110.31273365,-7.7390481,"1337248226311737347",solusikebersihn,"Sleman, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ CV. Markom https://t.co/Au3jygF0JU,2020/12/11 04:09:56
110.41952001,-7.67094972,"1337256501430415361",OkkySatriyo,"ÜT: -6.2198675,106.64186","Pakem, Indonesia, Indonesia",Baru saja mengirim foto @ Kopi Bukan Luwak https://t.co/vtojcGADx1,2020/12/11 04:42:49
110.41461244,-7.68771631,"1337260507565322242",wisatasleman,"Sleman, Indonesia","Ngaglik, Indonesia, Indonesia",Baru saja mengirim foto @ Kampus terpadu UII https://t.co/hJH2NXZxBQ,2020/12/11 04:58:44
110.40038019,-7.77760273,"1337264973018501122",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/yvFSvuo3HV,2020/12/11 05:16:29
110.42141784,-7.73546505,"1337269576703336454",tikikayen,Yogyakarta,"Ngemplak, Indonesia, Indonesia",Baru saja mengirim foto @ Tiki Kayen https://t.co/HIUJR6BFND,2020/12/11 05:34:47
110.42141784,-7.73546505,"1337270977001091073",tikikayen,Yogyakarta,"Ngemplak, Indonesia, Indonesia",Baru saja mengirim video @ Tiki Kayen https://t.co/4QqvWkKsB7,2020/12/11 05:40:20
110.42141784,-7.73546505,"1337271670646648832",tikikayen,Yogyakarta,"Ngemplak, Indonesia, Indonesia","Jumat Berkah Sobat!

Jangan lupa bersyukur buat hari ini. Sekecil apapun hal yang kita terima hari ini tetap disyukuri dengan hati yang tulus ya 😊

#SemangatLebihBaik #PakeTIKIAja #MakePeopleHappy #TIKIID #yogyakarta https://t.co/Y6DCtbnggS",2020/12/11 05:43:06
110.3774929,-7.77137607,"1337277438452146177",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Raih #Doktor Usai Meneliti Evaluasi Kebijakan Perda Pengurangan Risiko Bencana Sulawesi Tengah https://t.co/LHbDJMdrMW https://t.co/z3tSznfEAd,2020/12/11 06:06:01
110.447758,-7.7635439,"1337278982740271105",boydoangdeh,Jakarta bali singapore,"Kalasan, Indonesia, Indonesia",".
""Mati satu tumbuh seribu - yang patah tumbuh kan hilang berganti""... 
. 
#gustiallahmbotensare
#bahagiaitusederhana
#karmaituada @ Soto Batok Sambisari https://t.co/gFq64TLfdr",2020/12/11 06:12:09
110.33944,-7.68263,"1337279356440338432",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia","Sudah lama tidak masuk bank. Hampir saja lupa bahwa di dalam bank biasanya udaranya dingin. Maklum di kebon atau sawah kepanasan mulu 🤭

#gapenting #abaikan #abaikansaja @ Sleman https://t.co/FSsrzXYmc1",2020/12/11 06:13:38
110.382058,-7.756404,"1337282363043278848",afifsallatu,"ÜT: -5.145938,119.410411","Depok, Indonesia, Indonesia","Alhamdulillah..
.
Senang dan bangga pernah berproses di rumah besar ini. Matur nuwun sanget MD FEB UGM, masih dapat pembagian paket. 🙏🏻
.
#ugm #feb #mdfebugm #jogjaistimewa https://t.co/GL8jOobP06",2020/12/11 06:25:35
110.333,-7.7,"1337287974183170049",jogjatravelid,"Yogyakarta, Indonesia","Sleman, Indonesia, Indonesia",Baru saja mengirim foto @ Lava Tour Merapi https://t.co/7UpjZK1YqO,2020/12/11 06:47:53
110.34120659,-7.68554692,"1337295433526169601",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia","Sleman cuma hujas gerimin kok di Murangan hujas deran. Terpaksa mampir sini.

Udud.

#hujan #ceritahujan #rain #rains #rainstory @ Murangan Sleman https://t.co/Oy7MHfdgPu",2020/12/11 07:17:31
110.33108561,-7.73082837,"1337314612568461314",LybertusBarker,"ÜT: -7.734655,110.331005 YK","Mlati, Indonesia, Indonesia",Just posted a photo @ Berto Accessories https://t.co/kVykYg73ds,2020/12/11 08:33:44
110.33108561,-7.73082837,"1337314772887334912",LybertusBarker,"ÜT: -7.734655,110.331005 YK","Mlati, Indonesia, Indonesia",Just posted a photo @ Berto Accessories https://t.co/jhsSG09iFo,2020/12/11 08:34:22
110.42863831,-7.75164813,"1337315006472339458",ahmadmhabibi,"ÜT: -7.6742673,110.4277877","Ngemplak, Indonesia, Indonesia",Baru saja mengirim foto @ Ma'had Daarul Firdaus 3 Al-Wafa https://t.co/mvaK4C1gcC,2020/12/11 08:35:18
110.33108561,-7.73082837,"1337315434257911810",LybertusBarker,"ÜT: -7.734655,110.331005 YK","Mlati, Indonesia, Indonesia",Just posted a photo @ Berto Accessories https://t.co/A4JUVS9nXj,2020/12/11 08:37:00
110.36106405,-7.7726047,"1337317801158119424",iphoenk80,West Java,"Tegalrejo, Indonesia, Indonesia","Mohon ijin parkir ya om"" suhu...
🙏🙏🙏
@daihatsuzebraclub

#MyTripMyAdventure #DaihatsuZebraMaster #DaihatsuZebraClub #DaihatsuSahabatku @ Jalan Jambon No 5 Jatimulyo Yogyakarta https://t.co/C5cb96o3BQ",2020/12/11 08:46:24
110.37617045,-7.64941513,"1337327566470881285",boydoangdeh,Jakarta bali singapore,"Turi, Indonesia, Indonesia",Baru saja mengirim foto @ Turi Turi Coffee https://t.co/7mHuoTumMk,2020/12/11 09:25:12
110.3596864,-7.72849844,"1337331441156452352",Intan_Kajito,Magelang,"Mlati, Indonesia, Indonesia",Just posted a photo @ Jogja Exotarium https://t.co/FGw6DcxzPs,2020/12/11 09:40:36
110.36447883,-7.74289654,"1337338152470638594",adiebgitu,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ Omah Properti Jogjakarta https://t.co/bs59l8GpMM,2020/12/11 10:07:16
110.3738554,-7.7422551,"1337338653069160449",niadaniaryumzha,Jogja,"Ngaglik, Indonesia, Indonesia","Baru saja mengirim foto @ Jalan Palagan, Kel Sariharjo Kec Ngaglik, Sleman - Yogyakarta https://t.co/k2Az5y8eUH",2020/12/11 10:09:16
110.40038019,-7.77760273,"1337339980969103360",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/7Eu7EKnjG5,2020/12/11 10:14:32
110.49438873,-7.79939136,"1337342558758985730",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/b2u9lmZh3s",2020/12/11 10:24:47
110.48328557,-7.80477757,"1337344463732166657",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia",Just posted a photo @ Madurejo Prambanan Sleman https://t.co/ReTL6vMKzz,2020/12/11 10:32:21
110.42985011,-7.78363363,"1337344825155325955",velg_mobil,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Toko velg dan ban Jogja https://t.co/dWIcNE2VjA,2020/12/11 10:33:47
